"","MMpurple","MMturquoise","MMbrown","MMred","MMgreenyellow","MMpink","MMmagenta","MMgreen","MMyellow","MMblack","MMblue","MMgrey"
"FAP",-0.173266235550934,-0.294122799052556,0.266840399265144,0.0743124155727378,0.16810208817645,0.0490591787873649,0.184766704511791,0.894731851453141,0.366221357984508,0.191078809000593,0.357047772019345,0.144361575491616
"FAS",0.231365323260654,0.592727999835486,0.472473092942292,0.502515614009962,0.0313989762607344,-0.071471999273684,-0.122641752283178,0.0139234623214082,-0.155333747999108,-0.353958447784448,-0.348171586223579,-0.200211809424364
"FAT2",0.451538547772423,-0.511903546515463,-0.119756529730621,-0.21649174942197,-0.270339757376089,0.0814933594706685,0.127067735657315,0.347346179493859,0.296542060267611,0.411967281916635,0.839503008370794,0.747067584220259
"FAXDC2",0.0107837247931266,0.780975033150443,0.18750465842812,0.341184996819282,0.120867990431166,-0.136197905429378,-0.167731246556038,-0.305644313610887,-0.382594868081715,-0.485979533149262,-0.686415353627151,-0.527692358008279
"FBLN5",0.174750061322704,0.878438367992037,0.236929351927458,0.348454483094825,-0.042140751545862,-0.0726599783756395,-0.166000148470091,-0.260497162718339,-0.460794928578916,-0.415203420130168,-0.645822139824492,-0.357070231529144
"FBN1",0.0245613336141784,0.287045118167023,0.334018066399842,0.233679901043892,0.0364760999676939,-0.00765302095642134,-0.000342235828039958,0.615150642827941,-0.008951237108719,-0.0763902916265963,-0.042907354211728,0.0017643559520023
"FBN2",0.179388949296774,-0.392044453777309,-0.0762858655451956,-0.205486084416807,-0.211434291214512,0.0788245702600334,0.102430292196462,0.305495313651563,0.246661230876997,0.346170068161188,0.585333609207448,0.627951764008467
"FBP1",-0.0257082017606791,0.834982112666768,0.297396088767551,0.386579550606436,0.229132748653242,-0.103077723912776,-0.183439354387406,-0.337125389424326,-0.465689301424751,-0.480234467303824,-0.718757006122131,-0.589306051843036
"FBXO2",0.0109682848616779,0.171855953634612,0.125545788387069,0.198191702684331,0.222257127555431,-0.0414740542016683,0.0266699306305149,0.0917267713566705,-0.0677897664507572,-0.0943142390861892,-0.149515850758827,-0.223593697800715
"FBXO27",0.406576631457678,-0.325349121414534,-0.148523018123885,-0.212448826866914,-0.263645244285985,0.100349786922055,0.08343228168099,0.152831371982615,0.091456497067582,0.384394225157395,0.633998515475701,0.64833065617091
"FBXO32",-0.10417780528591,-0.511847981924195,0.0634137930628205,-0.0951844327841746,0.136260078853007,0.0430263243864466,0.223570141247662,0.636134869420407,0.438516362281799,0.284776894522743,0.544556620158788,0.252892425438369
"FCER1A",0.162394980265942,0.720667444918599,0.244440794859792,0.352040394449118,0.0578868767092838,-0.105566501039899,-0.187360613257261,-0.199332331517107,-0.395893473771552,-0.452733983914685,-0.504407328602404,-0.363859067705709
"FCER2",-0.00441455974487729,0.430862059556554,0.602229389320824,0.279872062919647,0.0743734335174676,-0.0685899180944617,-0.0923761080311022,0.0160770467183191,-0.132703469702056,-0.212856064933053,-0.241283330589754,-0.200023947117525
"FCGR1A",0.113152361193821,0.665169166543885,0.578975030148729,0.518010252170029,0.170650624681507,-0.0363779039977176,-0.0925652573134283,-0.0630296331627102,-0.280665083232095,-0.297350561728404,-0.44160676702589,-0.315681130915446
"FCGR1B",0.129841233163894,0.682058571493664,0.535345809257625,0.512233167305909,0.126099808822867,-0.049747607487148,-0.116612867804392,-0.111979843420544,-0.314262488923757,-0.31804555464787,-0.467260526101544,-0.312852461377916
"FCGR2A",0.0471070652978348,0.694033274970574,0.387960193522925,0.430417418627526,0.2057710026373,-0.0791587226159191,-0.123538297366449,-0.0723224278690871,-0.343405892887824,-0.385694255585186,-0.548912630314565,-0.405401537429532
"FCGR3A",0.153560646575905,0.727817418661577,0.521679760556814,0.521450412363888,0.110930614201819,-0.0623474993728994,-0.115435483587649,-0.0854653136068287,-0.339695112267745,-0.321956237022942,-0.477248181187333,-0.307736386351269
"FCGR3B",0.209961385784339,0.628509316152146,0.355636190089127,0.402991323042262,-0.0267211445240765,-0.0649305188341785,-0.103616447524232,-0.119445718848809,-0.20939665919525,-0.253040707993272,-0.383187808097329,-0.20685632711636
"FCN1",0.107623977911693,0.816585802213406,0.428333625552611,0.415483899704538,0.0737086536836475,-0.0771064449628879,-0.180024037596198,-0.229119873158158,-0.370911367848619,-0.382449485806067,-0.591436360382787,-0.385832530265978
"FCN3",0.299922879764375,0.858021482182056,0.195020194101346,0.322168954828713,-0.0513272382401017,-0.101979239783582,-0.157205311935299,-0.512720402995361,-0.462900760155792,-0.398530154424393,-0.61048790808596,-0.331457027353053
"FDCSP",-0.0643630380698821,-0.22765097118698,0.417276465862351,0.0123400571789462,0.0324802862089029,0.030035054556563,0.0598088328447072,0.407703772567484,0.206017239640759,0.168138018769156,0.332203599910682,0.178754892205252
"FER1L6",0.249957100898911,-0.128130842569472,-0.0488396093080491,-0.0686332285783616,-0.214158346873245,0.0333427378707126,0.129873100079481,0.0785873307995509,0.126171045651766,0.174563807030455,0.370218918791773,0.298533429336765
"FERMT2",0.123490708958815,0.80968380814771,0.213818676646078,0.329534167438984,-0.009724512242735,-0.0854641971684968,-0.110018779612734,-0.173248924670098,-0.355823473419136,-0.360862198118518,-0.61853068329635,-0.33767097119352
"FETUB",0.288480181522131,-0.394012098023326,-0.104694136054611,-0.214288558415308,-0.220662747221485,0.101556632938299,0.101628126941751,0.200579902436082,0.20966964556591,0.321300569157304,0.654517855791089,0.599061445890043
"FEV",-0.106836150117623,0.053409868645482,-0.0122109498403921,-0.0370739082996357,0.00820897638036671,-0.00346246809002768,0.0311206167503439,-0.0138011907622119,-0.00334017238627076,0.068686033563568,-0.0547522030662016,0.0297077171552385
"FEZ1",0.577977519217336,0.45403094824371,0.146604638787914,0.19833352299637,-0.381533448595681,0.0341216923426038,-0.038783966978281,-0.0721634558355743,-0.204003232994396,-0.0369665274660776,0.000528897115940029,0.315994159216236
"FEZF2",0.00132159757362656,-0.0382538335147158,0.0823348258514463,0.0410861031298531,-0.0479374436862194,0.112973333021233,-0.0370751707978484,0.0905834598877727,0.00488158855076706,0.0886117343628355,0.0835980769898767,0.196584199038314
"FGA",-0.184253940206014,0.375036148945875,0.0539449647191505,0.064478147376065,0.234559286791895,-0.0333561869824457,0.0143179402092464,-0.208428222201796,-0.220180193996898,-0.16698566629241,-0.414748473160951,-0.504541542396622
"FGB",-0.387844141679047,0.0335480637177115,0.0706572175260918,0.0258617933963782,0.219546749484219,0.0189966219408624,0.0863654830582992,0.0541969691433354,0.0742000453444371,-0.0347802431493944,-0.222017505204005,-0.402161815519746
"FGD5",0.252281034647222,0.892859349436254,0.293073011360375,0.411195294037538,-0.068330946154498,-0.0862609713626841,-0.161357772521828,-0.26079951467766,-0.460519370252612,-0.422087345887738,-0.610759291350719,-0.293420035756038
"FGF19",-0.114189330729659,-0.360583787836743,-0.0528772810728093,-0.166504342381383,-0.0395080265977944,0.050566086461129,0.115132026984744,0.226142984789835,0.230893728763029,0.208477568081205,0.335634132384875,0.254766117230674
"FGF20",-0.206474129602874,0.10570873476124,0.249840903369304,0.158209401443511,0.0944804767917652,-0.0482383871950407,-0.0886437499110958,0.108875471664674,-0.0145002271564803,-0.0966219338396672,-0.137834840000816,-0.131783905500777
"FGF3",-0.0585857178643395,-0.117973215513633,0.0448848908770645,-0.0409776478330226,-0.054920654176121,0.0528872974331162,-0.0174396961586323,0.106389010635959,0.0961631956978958,0.0957427637511848,0.132279771391021,0.202203437116476
"FGF4",-0.0759800699715447,-0.0819104404447314,-0.0319100772767398,-0.059562215180934,-0.0682526345936441,-0.0203137829801332,-0.0114766183509127,0.0239660529643772,0.104120666826088,0.0732612632035661,0.0484089771010855,0.130955017702997
"FGF7",0.0528841773805218,0.628972872563987,0.425179625679932,0.330468980575645,0.0432832460672243,-0.0608141951306426,-0.0720074726206315,0.156230612433834,-0.165751621433197,-0.249870171207644,-0.381928765512826,-0.222202635638134
"FGFBP1",0.491767137224563,-0.245306224915854,-0.121309834135986,-0.102566054313064,-0.119678341672606,0.0553457325184501,0.114092617140596,0.149478169715517,0.0670057525619058,0.202384452033682,0.578068762249675,0.501923314782006
"FGFBP2",0.403437663638725,0.365218445173248,0.0837817085632415,0.095243521500043,-0.285687718158868,0.0399117635808927,-0.0717755748949896,-0.299883311984516,-0.208577573632721,-0.068197761252161,-0.0627127565240889,0.236923146360451
"FGFR1",0.0411877543684402,0.322425137610351,0.0925951526667682,0.0424676376710927,-0.184222730921999,0.0393643864967697,-0.0875355339352806,0.0626323642912672,-0.112595575323694,-0.0614706369801836,-0.170802144090652,0.119423018148863
"FGFR2",0.561819116722977,0.264278235400133,-0.0658278419759372,-0.0637694034451252,-0.347711752222644,0.0248556590504806,-0.148931335787722,-0.191572907738001,-0.246134871906269,0.053810477393785,0.179325272421537,0.390396266851319
"FGFR3",0.475766679347218,-0.00122145142923809,-0.0968667250023719,-0.101202286831395,-0.25439167821157,0.0633343729630394,-0.0336530555562338,-0.064089959469678,-0.0468145753126832,0.156451397449355,0.343160645287771,0.386712775319984
"FGFR4",0.23992743561796,0.733896598227553,0.118525709654634,0.250144733156848,-0.136180452648177,-0.0156229656644943,-0.116578463286645,-0.508789355895317,-0.41438746343675,-0.286737065409687,-0.540909510392655,-0.231135163065449
"FGG",-0.106581071141236,0.485604498378983,0.0894561381081577,0.118708255743005,0.266138204529188,-0.0671290942509325,-0.0336497728634729,-0.255270169675035,-0.274754040373143,-0.21592243762872,-0.457590208932933,-0.496205178720135
"FGL1",-0.536189186924144,0.0134236479140415,0.0151373130700165,-0.0547245068293777,0.300907891199764,-0.0331986200161316,-0.0117885385819408,0.0681429668843591,0.000529929023707444,-0.0960648266122649,-0.272235774215423,-0.527741201629319
"FGL2",0.0604949386706084,0.693920221059557,0.651746093427362,0.531017716446883,0.0556527160620246,-0.0744698691779779,-0.156530016279179,-0.0288492603010317,-0.229166521854759,-0.382478790599381,-0.477693460804867,-0.32157311839241
"FGR",0.255489376319244,0.85542293782219,0.399518624852449,0.409972717305316,0.0177167645967192,-0.0605432732704244,-0.165140939503492,-0.317329452469206,-0.429699340186044,-0.380598738634647,-0.559633301959019,-0.310317935788786
"FHL1",0.340057784230198,0.889923141044673,0.210720619131846,0.359924282762597,-0.140958596056989,-0.0833166686239155,-0.147418726882201,-0.389817893554199,-0.468223273010809,-0.398788233865038,-0.582007661363046,-0.217792495907978
"FHL2",-0.119562714308751,-0.320527574768773,0.121852789130348,0.0157031569826456,0.122401283917529,0.0165113829682025,0.201453385731183,0.702215682820767,0.340413677466335,0.164268172888037,0.3549456083982,0.0930951809267798
"FHL5",0.210828583109031,0.901970277148428,0.226169883403102,0.319077748022318,-0.0612702433744386,-0.100449171581666,-0.188172588391429,-0.407684782814777,-0.461159580035337,-0.460309841023552,-0.669114257248244,-0.385293058945828
"FIBIN",0.327062814930379,0.701974384912571,0.234425641152061,0.322618629057991,-0.139114215456914,-0.0151881459496213,-0.0747464573628771,-0.0196475405126554,-0.346704309250314,-0.248872053736749,-0.39238050661408,-0.102895855459908
"FIGF",0.26165165260595,0.86038625461587,0.188629486084653,0.304034794955301,-0.0999354270441603,-0.0710277960106571,-0.19155589765142,-0.533407432317805,-0.47679441606576,-0.400701559884424,-0.619161072636732,-0.299744862868087
"FILIP1L",0.112704121998181,0.725171849521461,0.328055396020607,0.383675802559494,0.0354168995872927,-0.0682570839134009,-0.114350451844811,0.0730385921582359,-0.323689043976903,-0.361236937557521,-0.467602256096839,-0.272749696320774
"FLG",0.364045707931231,-0.122405380900188,-0.123062877931427,-0.159241995257922,-0.274336358948193,0.0585366972677769,0.113736543146698,0.114341213780048,0.0152669996615481,0.19205280708225,0.41956082463419,0.484796429020376
"FLI1",0.204289705170227,0.888119408150803,0.470190347731595,0.487282730669102,-0.0410832681228928,-0.101724047605626,-0.166943146512322,-0.224323510379375,-0.405402808763169,-0.432430250894407,-0.620833218883016,-0.340395617708119
"FLNC",0.168434190791567,0.455603133706253,0.160689831512587,0.19657235892885,-0.00998823203261317,-0.0337978258517528,0.106520186445085,0.11958445043079,-0.152725703300405,-0.1269129902345,-0.24924726920243,-0.0734749008294957
"FLRT3",0.167351851196407,0.747325342697506,0.109799041703192,0.233387531173146,0.0739812321829819,-0.0749137725858807,-0.119484258776723,-0.362008911858536,-0.44963709720221,-0.352595265479952,-0.56672076259924,-0.42330888630747
"FMO1",0.105675563404687,-0.190625425596579,0.28179857206551,0.0743699713493092,-0.0608172543010922,0.0734600810957755,0.068613938529652,0.626567052543745,0.214966795739833,0.188598908433508,0.39910885373464,0.339256439432852
"FMO2",0.313219070987231,0.852967122375325,0.279568102675058,0.343573806495878,-0.138844222427065,-0.0855403918844771,-0.207738365636701,-0.33147220049382,-0.412450512320339,-0.3785357299755,-0.549730672216223,-0.23853657449217
"FMO3",0.257908716010595,0.517539461655058,0.298035337993596,0.231931582970362,-0.167950961344388,-0.0508144459248959,-0.11383602096726,-0.0324350598045706,-0.157634970180469,-0.185157352044477,-0.215926170076807,-0.0196914039621673
"FMO5",-0.229785769197662,0.659671352422261,0.111891147753388,0.221465108958277,0.275222454350964,-0.116264024940935,-0.228493314285145,-0.336610447447984,-0.4130582265718,-0.465262254208536,-0.704824487623557,-0.709656047480713
"FMR1NB",-0.0805900720975812,0.00681648576212678,0.0230295473448898,0.0808007935657086,0.0936165015355657,0.12075066327015,0.131996781794044,-0.014233475498732,0.0477578459913264,0.176399077609001,-0.0424502279174871,-0.028693835937912
"FNDC1",-0.146653946270522,-0.213383828296578,0.225021360371507,0.0274694389819869,0.0616085900366025,0.0246296526879062,0.0972164866468925,0.832438731515155,0.267834753650522,0.142373111436298,0.311946668186628,0.162632495258823
"FOLR1",-0.0061186794146265,0.772626706850911,0.156971411172113,0.28690784550938,0.233074348097364,-0.10488955348028,-0.149871640706815,-0.401328010629867,-0.440280503155305,-0.438476130696653,-0.707000227966542,-0.626827748517704
"FOLR2",0.0656441090804346,0.652072664575564,0.49128678519551,0.403394341973473,0.123322181458661,-0.041036480473918,-0.112814580765065,0.0449443847052031,-0.294243272317476,-0.304931750151773,-0.396588657891467,-0.293356300642863
"FOLR3",0.363882499863361,0.659110811821664,0.066257793578022,0.258947374939004,-0.105361415485812,-0.0205551746402361,-0.0326342062173907,-0.341471460919164,-0.406618077666714,-0.25037768151745,-0.399018050080719,-0.140795653450519
"FOS",0.157845111045278,0.66638518028405,0.110079921476237,0.222254733877562,0.00285968392668719,-0.0888424392297426,-0.160091986738307,-0.345244071157926,-0.326971544171346,-0.373811756352721,-0.490342512697183,-0.334785623527147
"FOSB",0.275956618887003,0.697860921720742,0.12280658470734,0.211362339189122,-0.074333930851484,-0.065086325289439,-0.137603752701153,-0.395501261157161,-0.406299478001098,-0.31580500313604,-0.459143638033457,-0.210964359764231
"FOSL1",0.379483620250691,-0.163963049840118,-0.0609849214897389,-0.00473080198655457,-0.0807587246685912,0.0366927404675161,0.23982066786788,0.208060106536794,0.0721874761646761,0.156039498753789,0.408201188246082,0.361645559862428
"FOXA2",-0.0450138343545713,0.72196347550864,0.0875782262639848,0.246741733695096,0.181989851618927,-0.111713571984174,-0.132294857348972,-0.396641442947525,-0.500834907341191,-0.434025018873268,-0.673750264160857,-0.595996002110873
"FOXE1",0.316357721086095,-0.581228607711582,-0.121486538916485,-0.249485710235923,-0.217510913046363,0.0771695341569948,0.145703054120891,0.350812274795753,0.358346230771583,0.462079363674073,0.822979306853143,0.728163337916593
"FOXF1",0.315549154246017,0.868229280885831,0.246247754694386,0.345402357501666,-0.125775375669863,-0.0794814754840557,-0.189166245017768,-0.362462721439129,-0.453498506512414,-0.410069511890995,-0.563255182601244,-0.243345120519682
"FOXI1",0.116659883006741,0.000887986373570165,0.10965549445408,0.0217577308081384,-0.112029177041289,0.0963284081137706,-0.00298325986789454,0.0336892562285943,0.00347710169955131,0.0918293899496919,0.119937802176688,0.197766376028496
